s136,13.0,-15.0
s135,12.0,-15.0
s138,15.0,-15.0
s137,14.0,-15.0
s170,15.0,-8.0
s176,17.0,-7.0
s175,18.0,-9.0
s178,5.0,-13.0
s177,4.0,-11.0
s172,12.0,-7.0
s171,13.0,-9.0
s174,20.0,-8.0
s173,19.0,-6.0
s169,14.0,-6.0
s168,7.0,-7.0
s165,9.0,-6.0
s164,1.0,-7.0
s167,8.0,-9.0
s166,10.0,-8.0
s161,4.0,-6.0
s160,17.0,-2.0
s163,3.0,-9.0
s162,5.0,-8.0
s158,20.0,-3.0
s157,19.0,-1.0
s159,18.0,-4.0
s190,20.0,-13.0
s192,17.0,-12.0
s191,18.0,-14.0
s198,19.0,-2.0
s197,8.0,-3.5
s199,18.5,-1.5
s194,9.0,-3.0
s193,8.5,-2.5
s196,9.0,-3.5
s195,8.0,-3.0
s181,9.0,-11.0
s180,1.0,-12.0
s187,13.0,-14.0
s186,15.0,-13.0
s189,19.0,-11.0
s188,12.0,-12.0
s183,8.0,-14.0
s182,10.0,-13.0
s185,14.0,-11.0
s184,7.0,-12.0
s179,3.0,-14.0
p1,25.5,-21.75
p2,25.0,-21.75
p3,25.0,-20.5
p4,24.5,-20.5
p5,23.5,-20.5
p6,23.0,-20.5
p7,25.0,-23.0
p8,24.5,-23.0
p9,23.5,-23.0
s11,11.0,0.0
s10,10.0,0.0
s13,13.0,0.0
s12,12.0,0.0
s15,15.0,0.0
s14,14.0,0.0
s17,17.0,0.0
s16,16.0,0.0
s19,19.0,0.0
s18,18.0,0.0
s20,20.0,0.0
s22,1.0,-1.0
s21,21.0,0.0
s24,11.0,-1.0
s23,6.0,-1.0
s26,21.0,-1.0
s25,16.0,-1.0
s28,6.0,-2.0
s27,1.0,-2.0
s29,11.0,-2.0
s31,21.0,-2.0
s30,16.0,-2.0
s33,6.0,-3.0
s32,1.0,-3.0
s35,16.0,-3.0
s34,11.0,-3.0
s37,1.0,-4.0
s36,21.0,-3.0
s39,11.0,-4.0
s38,6.0,-4.0
s1,1.0,0.0
s2,2.0,0.0
s3,3.0,0.0
s4,4.0,0.0
s5,5.0,0.0
s6,6.0,0.0
s7,7.0,0.0
s8,8.0,0.0
s9,9.0,0.0
s40,16.0,-4.0
s42,1.0,-5.0
s41,21.0,-4.0
s44,3.0,-5.0
s43,2.0,-5.0
s46,5.0,-5.0
s45,4.0,-5.0
s48,7.0,-5.0
s47,6.0,-5.0
s49,8.0,-5.0
s51,10.0,-5.0
s50,9.0,-5.0
s53,12.0,-5.0
s52,11.0,-5.0
s55,14.0,-5.0
s54,13.0,-5.0
s57,16.0,-5.0
s56,15.0,-5.0
s59,18.0,-5.0
s58,17.0,-5.0
s60,19.0,-5.0
s62,21.0,-5.0
s61,20.0,-5.0
s64,6.0,-6.0
s63,1.0,-6.0
s66,16.0,-6.0
s65,11.0,-6.0
s68,1.0,-7.0
s67,21.0,-6.0
s69,6.0,-7.0
s71,16.0,-7.0
s70,11.0,-7.0
s73,1.0,-8.0
p10,23.0,-23.0
s72,21.0,-7.0
p12,21.5,-20.0
s75,11.0,-8.0
p11,22.5,-20.0
s74,6.0,-8.0
p14,17.2,-12.0
s77,21.0,-8.0
p13,20.8,-12.0
s76,16.0,-8.0
s79,6.0,-9.0
p16,19.7,-13.0
s78,1.0,-9.0
p15,20.8,-11.0
p18,10.8,-9.8
p17,1.0,-12.2
p19,13.2,-9.0
s80,11.0,-9.0
s82,21.0,-9.0
s81,16.0,-9.0
s84,2.0,-10.0
p21,7.0,-6.8
s83,1.0,-10.0
p20,20.8,-5.2
p23,20.8,-4.8
s86,4.0,-10.0
p22,8.5,-6.8
s85,3.0,-10.0
s88,6.0,-10.0
p25,20.8,-1.2
s87,5.0,-10.0
p24,13.2,-4.0
p27,22.5,-20.5
s89,7.0,-10.0
p26,19.0,-1.2
p29,16.2,-14.0
p28,21.5,-20.5
s91,9.0,-10.0
s90,8.0,-10.0
s93,11.0,-10.0
p30,13.2,-14.0
s92,10.0,-10.0
p32,18.0,-13.8
s95,13.0,-10.0
s94,12.0,-10.0
p31,16.2,-13.8
s97,15.0,-10.0
p34,8.2,-12.0
p33,16.2,-9.8
s96,14.0,-10.0
s99,17.0,-10.0
p36,15.0,-7.8
s98,16.0,-10.0
p35,16.2,-7.8
p38,18.8,-6.0
p37,16.2,-6.0
p39,16.2,-3.2
p41,9.0,-3.8
p40,15.0,-3.2
p43,17.0,-1.8
p42,16.2,-1.8
p45,22.5,-21.0
p44,23.0,-21.0
p47,15.8,-14.8
p46,21.5,-21.0
p49,15.8,-11.8
p48,8.2,-14.0
p50,9.0,-11.2
p52,18.2,-9.0
p51,15.8,-10.2
p54,14.5,-11.3
p53,15.8,-9.2
p56,3.2,-9.0
p55,8.2,-11.5
p58,20.0,-2.8
p57,15.8,-2.8
p59,15.8,-0.2
p61,17.8,-1.5
p60,14.2,-1.0
p63,21.5,-21.5
p62,22.5,-21.5
p65,3.2,-14.0
p64,11.2,-14.8
p67,14.8,-13.0
p66,11.2,-13.0
p69,3.7,-12.5
p68,11.2,-10.2
p70,11.2,-9.8
p72,11.2,-6.2
p71,20.0,-8.2
p74,9.0,-6.8
p73,9.0,-6.2
p76,19.0,-6.3
p75,11.2,-5.2
p78,17.8,-4.0
p77,11.2,-4.8
p79,11.2,-1.8
p81,22.5,-22.5
p80,12.0,-1.8
p83,10.8,-15.2
p82,21.5,-22.5
p85,10.8,-12.2
p84,20.0,-13.2
p87,19.5,-14.2
p86,12.0,-12.2
p89,17.0,-7.2
p88,10.8,-9.8
p90,10.8,-6.8
p92,18.5,-6.3
p91,12.0,-6.8
p94,3.2,-4.0
p93,10.8,-4.8
p120,5.0,-13.2
p96,9.0,-1.2
p95,10.8,-1.2
p98,21.5,-23.0
p97,22.5,-23.0
p113,5.0,-2.8
p99,6.2,-14.8
p112,6.2,-2.8
p111,8.5,-3.8
p110,6.2,-3.8
p117,22.5,-23.5
p116,23.0,-23.5
p115,7.0,-1.8
p114,6.2,-1.8
p119,5.8,-13.2
p118,21.5,-23.5
p102,13.8,-11.0
p101,6.2,-10.2
p100,10.0,-13.2
p106,10.0,-8.2
p105,6.2,-8.2
p104,14.0,-11.3
p103,6.2,-9.8
p109,1.0,-6.8
p108,6.2,-5.2
p107,8.0,-10.8
p142,7.8,-9.0
p141,0.2,-9.8
p140,19.2,-11.0
p135,21.5,-24.0
p134,22.5,-24.0
p133,4.2,-1.0
p132,5.8,-1.0
p139,3.0,-12.7
p138,1.2,-12.7
p137,4.2,-11.0
p136,1.2,-14.8
p131,17.8,-2.5
p130,10.0,-2.8
p124,13.5,-11.3
p123,5.8,-10.2
p122,7.0,-12.2
p121,5.8,-12.2
p128,4.2,-6.0
p127,5.8,-6.0
p126,5.0,-7.8
p125,5.8,-7.8
p129,5.8,-2.2
