PhotovoltaicUnit,DG_84_Photovoltaic,F4310664-1421-48AC-9F82-4A35A6909773
Location,DG_84_Loc,F4B89CB5-ED3F-4BAF-8F4B-3A4A66717FCC
Terminal,DG_84_T1,DCB32ABD-D6F6-476A-8AF4-94CDC4A56E18
PowerElectronicsConnection,DG_84,14D3371A-36E1-461C-A004-BDC400B16DEB
PowerElectronicsConnectionPhase,DG_84_C,2A53CF4C-3524-4E70-B836-D4A000704AAC
PhotovoltaicUnit,DG_90_Photovoltaic,C1A50893-648B-42EE-B4A6-329297EB8C6C
Location,DG_90_Loc,224C3E7D-D113-4EF5-A598-A169C72F3E3A
Terminal,DG_90_T1,F8D8C692-C8D7-484D-85A2-4EB432F2A4C2
PowerElectronicsConnection,DG_90,C75E3559-4445-4D3A-8A6C-78AA7C31E032
PowerElectronicsConnectionPhase,DG_90_A,36B90D03-3EA5-425D-8F8C-D564E9D5475F
