8343_21731,1947260.38189663,372458.067758276
8241_21738,1947631.85406457,372083.695411932
8242_23577,1947633.965,371814.6102
4440_21807,1939689.60317878,368014.696196222
Node_36500018511,1939604.1341492,368291.848199645
4440_21807,1939689.60317878,368014.696196222
4441_21811,1939711.45836001,367820.73428745
4441_21811,1939711.45836001,367820.73428745
5440_21812,1939797.04990228,367690.854065035
7841_21875,1947051.20382765,370876.453908726
Node_37009619230,1947102.36964406,370902.677099639
7840_8340,1947045.939,370792.2606
7841_21875,1947051.20382765,370876.453908726
1746_21952,1948557.88649498,364500.872446603
1747_21953,1948730.4528144,364444.410032045
1747_21953,1948730.4528144,364444.410032045
2705_21531,1948679.53,364893.7703
3701_21954,1949275.339,364550.2561
3702_21955,1949276.123,364800.5601
3702_21955,1949276.123,364800.5601
3802_21956,1949277.769,365050.5628
2806_2509,1949246.519,365151.1842
3802_21956,1949277.769,365050.5628
1800_23185,1931860.79458562,375259.709132552
8803_22171,1931860.30878076,375245.620791554
8447_22194,1947555.2161751,373347.78222135
8543_22200,1947560.68059106,373655.526327116
8447_22194,1947555.2161751,373347.78222135
8452_51118,1947432.75286614,373341.709660575
8445_22195,1947597.69947428,373470.479517386
8448_23126,1947425.82883846,373471.103193106
8444_22196,1947260.28842606,372926.453017408
8449_23127,1947239.99188757,372945.688298984
8543_22200,1947560.68059106,373655.526327116
8544_22203,1947559.76753195,374044.709313353
8544_22203,1947559.76753195,374044.709313353
8640_22208,1947557.17052041,374435.745050946
1640_22209,1948469.32060288,374664.142111372
8640_22208,1947557.17052041,374435.745050946
1640_22209,1948469.32060288,374664.142111372
2642_22216,1949141.97068697,374830.623036886
1640_22209,1948469.32060288,374664.142111372
1641_22210,1948468.08513723,374601.751095922
1641_22210,1948468.08513723,374601.751095922
Node_3703374461,1948364.79639719,374602.716676004
1641_22210,1948468.08513723,374601.751095922
2640_22214,1948803.51406188,374600.515630269
2641_22215,1949019.23901259,374824.328515227
2642_22216,1949141.97068697,374830.623036886
2641_22215,1949019.23901259,374824.328515227
Node_36507087410,1949018.5011311,375018.214846576
2642_22216,1949141.97068697,374830.623036886
3640_22239,1949349.10422527,374825.796999181
2642_22216,1949141.97068697,374830.623036886
2643_22217,1949137.14464927,374665.572547376
2641_22215,1949019.23901259,374824.328515227
2644_22218,1948977.01118267,374318.80106563
2640_22214,1948803.51406188,374600.515630269
2645_22219,1948941.6673093,374234.582309674
2544_22220,1948947.61673688,373971.039981344
2645_22219,1948941.6673093,374234.582309674
2543_22228,1948904.21524421,373631.347302648
2544_22220,1948947.61673688,373971.039981344
2545_22221,1948993.12860686,374046.144804653
2644_22218,1948977.01118267,374318.80106563
2545_22221,1948993.12860686,374046.144804653
3542_22231,1949426.06821416,373631.022992914
2543_22228,1948904.21524421,373631.347302648
3542_22231,1949426.06821416,373631.022992914
1543_22230,1947863.32324626,373633.718923146
2543_22228,1948904.21524421,373631.347302648
3542_22231,1949426.06821416,373631.022992914
3543_22232,1949736.7364791,373628.944910703
3543_22232,1949736.7364791,373628.944910703
4545_22235,1949875.00940645,373625.631343591
4542_22233,1950043.16795029,373629.196775688
4543_22234,1950109.2653627,373686.645928528
4543_22234,1950109.2653627,373686.645928528
5541_7722,1950518.2225553,373809.305138486
4542_22233,1950043.16795029,373629.196775688
4545_22235,1949875.00940645,373625.631343591
3544_22236,1950074.8506,373989.1833
4543_22234,1950109.2653627,373686.645928528
4546_22237,1949666.06555258,374126.439419273
4640_17251,1949752.6916,374197.3403
3544_22236,1950074.8506,373989.1833
4640_17251,1949752.6916,374197.3403
3640_22239,1949349.10422527,374825.796999181
4640_17251,1949752.6916,374197.3403
3640_22239,1949349.10422527,374825.796999181
3641_22240,1949353.05208096,374761.292532812
3641_22240,1949353.05208096,374761.292532812
Node_3703376393,1949267.45832929,374759.278853222
2640_22214,1948803.51406188,374600.515630269
2646_22241,1948847.89546627,374557.2859381
5440_21812,1939797.04990228,367690.854065035
5441_22339,1939897.4748761,367793.277923441
7143_22341,1951918.1539509,370864.62227402
7147_22342,1951969.83397333,370933.22955961
7144_22343,1951979.211,371022.189
7147_22342,1951969.83397333,370933.22955961
7144_22343,1951979.211,371022.189
7145_22344,1951982.05444832,371200.675282827
7145_22344,1951982.05444832,371200.675282827
7146_22345,1951926.061,371461.0025
7146_22345,1951926.061,371461.0025
7240_22346,1951860.90474743,371536.183741203
6247_22347,1951653.26345834,371531.626373406
7240_22346,1951860.90474743,371536.183741203
6147_22348,1951646.19924737,371408.539211044
6247_22347,1951653.26345834,371531.626373406
6141_7899,1951481.64272623,371406.504019709
6147_22348,1951646.19924737,371408.539211044
2708_2253,1948943.501,369700.1802
3706_2234,1949126.07516274,369702.339677506
3706_2234,1949126.07516274,369702.339677506
3707_2235,1949393.295,369703.1568
3707_2235,1949393.295,369703.1568
3708_2236,1949655.95,369707.3855
3708_2236,1949655.95,369707.3855
4706_2237,1949961.22573296,369712.640044029
4707_2238,1950249.40443375,369716.159256894
4708_2239,1950231.993,369715.3122
4706_2237,1949961.22573296,369712.640044029
4708_2239,1950231.993,369715.3122
1805_4673,1953634.10377677,360342.249073639
1841_22415,1953634.19243375,360360.423755019
7749_12899,1952232.65120429,364968.025061315
7750_22416,1952248.08898432,364856.976487492
7749_12899,1952232.65120429,364968.025061315
7751_22417,1952472.0771201,364603.598573591
7747_8900,1951878.31132228,364468.428822912
7748_22420,1951813.80990446,364561.068443131
6547_22423,1951282.63365612,364010.695538973
6742_22421,1951422.97468941,364710.805171008
6740_8937,1951757.1142779,364696.186562293
6742_22421,1951422.97468941,364710.805171008
6742_22421,1951422.97468941,364710.805171008
6743_22422,1951175.40744272,364761.941904016
6546_22424,1951253.13727355,363864.115269375
6547_22423,1951282.63365612,364010.695538973
5642_9097,1950931.25894131,363703.14700892
6546_22424,1951253.13727355,363864.115269375
6547_22423,1951282.63365612,364010.695538973
6548_22425,1951738.56444858,364078.110233332
1708_2242,1947740.7269065,369931.265145102
1709_2243,1947746.58680387,369680.538524601
1606_2258,1947750.71521632,369424.618236666
1709_2243,1947746.58680387,369680.538524601
1710_37,1947865.69255595,369685.685726412
1711_2245,1948136.415,369687.1871
1710_2244,1947831.96941241,369685.21412946
1803_2246,1947820.24529437,370515.191858676
1344_8816,1948016.64509564,367271.724502142
Node_3646618205,1947385.45795162,367075.167905245
1311_2268,1947888.49917311,367415.062982495
1710_2244,1947831.96941241,369685.21412946
1804_2247,1947737.90152422,370173.783574113
1805_2248,1947739.11424538,370110.270528788
1708_2242,1947740.7269065,369931.265145102
1805_2248,1947739.11424538,370110.270528788
1804_2247,1947737.90152422,370173.783574113
1806_2249,1947733.40602077,370483.066202155
1711_2245,1948136.415,369687.1871
2705_2251,1948465.50336775,369692.129597459
2705_2251,1948465.50336775,369692.129597459
2706_2252,1948649.63056313,369695.432327421
8150_22533,1952583.937,366127.8613
8241_8886,1952862.74950449,366544.138836297
4643_22536,1934281.60732469,373764.833601397
Node_36498694712,1934216.77008725,373744.670801949
4640_8210,1934358.1264,373784.5665
4643_22536,1934281.60732469,373764.833601397
2706_2252,1948649.63056313,369695.432327421
2708_2253,1948943.501,369700.1802
1405_2278,1947777.90049464,367999.848128401
1504_2254,1947773.51405641,368308.911405632
1504_2254,1947773.51405641,368308.911405632
1505_2255,1947765.21336712,368692.309200317
1505_2255,1947765.21336712,368692.309200317
1604_2256,1947760.38602249,368902.384382446
1604_2256,1947760.38602249,368902.384382446
1605_2257,1947757.08329253,369142.657987186
1605_2257,1947757.08329253,369142.657987186
1606_2258,1947750.71521632,369424.618236666
7140_22595,1946293.63746401,370878.958016428
7141_23076,1946814.08883653,371150.317847166
7140_22595,1946293.63746401,370878.958016428
7801_2358,1946452.11055419,370750.4000423
7100_2919,1946913.07794523,371011.684021492
Node_3649060887,1946614.89513737,370752.975328423
7801_2358,1946452.11055419,370750.4000423
Node_3649060887,1946614.89513737,370752.975328423
Node_3649060887,1946614.89513737,370752.975328423
Node_3649822993,1946771.18154241,370691.202045799
6140_22596,1946148.58156408,370985.173812008
7140_22595,1946293.63746401,370878.958016428
1311_2268,1947888.49917311,367415.062982495
1344_8816,1948016.64509564,367271.724502142
1141_22697,1947725.76772419,370850.423619028
8842_22696,1947565.4574225,370806.259915503
1141_22697,1947725.76772419,370850.423619028
1840_8536,1947819.2236,370764.4727
1312_2269,1947788.56166568,367408.843566585
1343_8814,1947744.64320116,367029.126225799
5500_2720,1929452.81458099,373246.227950919
5540_22704,1929443.54858859,373307.383500717
1314_2271,1948227.54324547,366943.980938008
1322_21529,1948222.18531913,366944.588851696
1315_2272,1948187.56889105,366874.972769505
1316_2273,1948153.9730312,366858.112238865
1241_8827,1947539.30814216,366525.517044709
1316_2273,1948153.9730312,366858.112238865
2541_7715,1948630.32665154,373806.552194032
3540_22766,1949327.15644971,373808.339930945
2542_23097,1948631.28015577,373556.866018411
3541_22767,1949310.39882912,373557.177949972
7540_22768,1951856.1810331,373719.283129937
7544_7730,1951599.53367737,373718.365595572
1312_2269,1947788.56166568,367408.843566585
1404_2277,1947786.15731955,367691.868559439
2442_7787,1948368.1046,373132.9488
2449_22784,1948522.21582878,372926.170816274
2449_22784,1948522.21582878,372926.170816274
2450_22785,1948766.8185529,372924.033982451
2449_22784,1948522.21582878,372926.170816274
2451_22786,1948522.37638759,372454.097905442
2443_7789,1948938.4389,372732.7163
2451_22786,1948522.37638759,372454.097905442
1404_2277,1947786.15731955,367691.868559439
1405_2278,1947777.90049464,367999.848128401
5340_7731,1950389.28489155,372496.87945538
5341_22794,1950408.74395781,372320.296757591
6200_2875,1935697.65370362,376603.762515714
6240_22795,1935676.36089575,376950.172253559
6240_22795,1935676.36089575,376950.172253559
6241_22796,1935679.82019958,377090.52115168
6241_22796,1935679.82019958,377090.52115168
6242_22797,1935713.91905159,377097.933945595
6242_22797,1935713.91905159,377097.933945595
6243_22798,1935857.72725353,376823.660570746
4702_2452,1950075.52322518,364703.87543357
4740_22799,1950109.34318,364855.008356634
2544_22220,1948947.61673688,373971.039981344
2546_22811,1949021.98095883,373957.604292373
2643_22217,1949137.14464927,374665.572547376
2647_22812,1949036.76306501,374667.502962458
5101_2284,1950546.30954768,365961.60938009
5200_2285,1950541.536,366225.2964
5200_2285,1950541.536,366225.2964
5201_2286,1950541.645,366562.1226
5201_2286,1950541.645,366562.1226
5306_2260,1950533.78302149,366933.376533805
1104_2288,1948161.20621251,365566.287650745
1105_2289,1948160.1741094,365719.658173358
1105_2289,1948160.1741094,365719.658173358
1106_2291,1948159.83062548,365919.334621405
1101_2290,1947802.00438276,365320.422449456
1113_2298,1947796.96481677,365610.197493429
1106_2291,1948159.83062548,365919.334621405
1107_2292,1948164.39242332,366073.106623767
1107_2292,1948164.39242332,366073.106623767
1110_2295,1948242.4088362,366088.387832149
2540_22948,1949076.89815202,362964.558301245
Node_36465487420,1949058.52986476,362876.595317726
2540_22948,1949076.89815202,362964.558301245
3540_9003,1949534.53267239,363013.645125306
1110_2295,1948242.4088362,366088.387832149
1111_2296,1948246.03493989,366249.403827441
1111_2296,1948246.03493989,366249.403827441
1204_2300,1948246.145,366453.7528
1113_2298,1947796.96481677,365610.197493429
1215_2308,1947802.00438276,365743.745991956
1202_2299,1947796.96481677,365842.017528608
1340_8803,1947775.61056024,367061.910012351
1204_2300,1948246.145,366453.7528
1205_2301,1948244.05330191,366643.749784911
1205_2301,1948244.05330191,366643.749784911
1206_2302,1948243.39275592,366758.024241599
1206_2302,1948243.39275592,366758.024241599
1207_2303,1948243.52486512,366828.43844439
1207_2303,1948243.52486512,366828.43844439
1314_2271,1948227.54324547,366943.980938008
7141_23076,1946814.08883653,371150.317847166
7841_21875,1947051.20382765,370876.453908726
1202_2299,1947796.96481677,365842.017528608
1215_2308,1947802.00438276,365743.745991956
1541_23095,1947788.19904779,373810.134201667
8541_7932,1947316.03244154,373804.643892292
1542_23096,1947814.32111933,373555.79252384
8542_7933,1947332.32173501,373553.54369312
1542_23096,1947814.32111933,373555.79252384
2542_23097,1948631.28015577,373556.866018411
2541_7715,1948630.32665154,373806.552194032
2542_23097,1948631.28015577,373556.866018411
2106_2309,1948805.04351533,366033.435682378
2107_2310,1949015.74655033,366033.503188308
2107_2310,1949015.74655033,366033.503188308
2111_2312,1949015.85752205,366173.295857774
2540_22948,1949076.89815202,362964.558301245
3440_23117,1949152.24834153,362791.364804107
2442_9635,1948912.48504517,362606.318128617
3440_23117,1949152.24834153,362791.364804107
8448_23126,1947425.82883846,373471.103193106
8451_51117,1947317.98091401,373470.33559222
8449_23127,1947239.99188757,372945.688298984
8450_51114,1946898.56459007,372945.139778899
4603_2678,1934548.93738257,373846.744974156
4604_2679,1934547.89553755,374032.295313588
4602_2676,1934549.83355854,374397.23390584
4604_2679,1934547.89553755,374032.295313588
5600_2680,1935133.19871003,374219.770854473
6602_2687,1935407.13761785,374131.403464856
5600_2680,1935133.19871003,374219.770854473
5601_2682,1934803.29378879,374319.920562707
6600_2683,1935695.39469869,374159.853000109
6603_2690,1935695.39469869,374043.620391524
6600_2683,1935695.39469869,374159.853000109
6601_2686,1935692.00334547,374295.124134398
6602_2687,1935407.13761785,374131.403464856
6603_2690,1935695.39469869,374043.620391524
6603_2690,1935695.39469869,374043.620391524
7600_2693,1936032.47239606,373940.058610537
7500_2692,1936316.00211122,373852.586677134
8502_2698,1936591.99114248,373769.63915408
7500_2692,1936316.00211122,373852.586677134
7600_2693,1936032.47239606,373940.058610537
1501_2929,1937465.57421226,373501.292484207
8500_2694,1937167.56638398,373595.400219454
8500_2694,1937167.56638398,373595.400219454
8501_2697,1936912.99289504,373671.410313308
8501_2697,1936912.99289504,373671.410313308
8502_2698,1936591.99114248,373769.63915408
8501_2697,1936912.99289504,373671.410313308
8600_2700,1936895.80013572,373813.929239283
7800_2702,1931389.49052351,375404.012438941
8802_2715,1931532.34123958,375359.612892056
7800_2702,1931389.49052351,375404.012438941
7801_2704,1930928.48327174,375546.078923882
8700_2705,1931855.62,374856.5473
8801_2714,1931858.08,375147.3166
8700_2705,1931855.62,374856.5473
8701_2707,1931851.109,374567.0039
1800_23185,1931860.79458562,375259.709132552
8800_2708,1931799.0265216,375278.877866453
8801_2714,1931858.08,375147.3166
8803_22171,1931860.30878076,375245.620791554
8800_2708,1931799.0265216,375278.877866453
8802_2715,1931532.34123958,375359.612892056
6800_2716,1930600.06292265,375646.912006595
7801_2704,1930928.48327174,375546.078923882
6800_2716,1930600.06292265,375646.912006595
6801_2717,1930294.66522413,375741.17055552
6801_2717,1930294.66522413,375741.17055552
6802_2718,1930019.43026127,375826.003249553
4500_2719,1929229.81303072,373471.082699669
5500_2720,1929452.81458099,373246.227950919
5401_2736,1929602.78128965,373099.026561861
5500_2720,1929452.81458099,373246.227950919
8500_2721,1931837.575,373718.4785
8601_2725,1931842.907,373997.3566
8500_2721,1931837.575,373718.4785
8501_2722,1931833.295,373451.8276
1700_2671,1932435.76775907,375083.981615442
1800_23185,1931860.79458562,375259.709132552
1800_23185,1931860.79458562,375259.709132552
Node_3649911351,1931860.87974969,375338.280426805
2204_2318,1948680.415,366608.9963
2205_2319,1948851.63363429,366615.015698227
2205_2319,1948851.63363429,366615.015698227
2211_2324,1949016.17447844,366614.921002354
5740_8446,1951052.126,369774.5862
6744_23200,1951326.02207565,369773.913662708
6742_8481,1951557.96355325,369774.256089751
6744_23200,1951326.02207565,369773.913662708
6744_23200,1951326.02207565,369773.913662708
6745_23201,1951328.32606008,369607.265835375
1642_23202,1937535.76036906,374284.179495641
Node_37008763912,1937531.844363,374375.094607431
2205_2319,1948851.63363429,366615.015698227
2206_2320,1948852.73768408,366697.815613969
5440_21812,1939797.04990228,367690.854065035
5442_23212,1939807.58,367952.8244
5442_23212,1939807.58,367952.8244
5443_23213,1939944.90020887,367961.453038996
5443_23213,1939944.90020887,367961.453038996
5540_23214,1939925.491,368253.7587
2205_2319,1948851.63363429,366615.015698227
2208_2322,1948851.55398566,366531.907598147
2210_2323,1949016.99089885,366792.603739621
2307_2282,1949018.25914715,366897.022850101
2211_2324,1949016.17447844,366614.921002354
2218_2328,1949016.99089885,366701.712611065
2211_2324,1949016.17447844,366614.921002354
2212_2325,1949016.00971185,366465.853263124
2212_2325,1949016.00971185,366465.853263124
2215_2326,1949015.43477262,366314.543842171
2208_2322,1948851.55398566,366531.907598147
2217_2327,1948892.9834303,366601.766942304
2210_2323,1949016.99089885,366792.603739621
2218_2328,1949016.99089885,366701.712611065
3101_2331,1949641.034,366031.0621
3103_2333,1949606.76,365738.4183
3103_2333,1949606.76,365738.4183
3805_2443,1949573.25090397,365456.90507749
3101_2331,1949641.034,366031.0621
3200_2334,1949639.01188639,366326.195563516
3200_2334,1949639.01188639,366326.195563516
3201_2335,1949641.577,366621.1094
3201_2335,1949641.577,366621.1094
3202_2336,1949441.631,366615.0266
3202_2336,1949441.631,366615.0266
3203_2337,1949264.486,366606.8897
3206_2339,1949263.26886666,366778.170809686
3306_2281,1949263.97277983,366903.848144153
3206_2339,1949263.26886666,366778.170809686
3206_37,1949262.4658991,366724.164903217
4101_2341,1950238.236,365760.5377
4113_2352,1950438.664,365765.7588
4108_2348,1950469.18382408,365619.009140199
4109_17281,1950469.81794823,365766.575114903
4110_2349,1950470.6634471,365819.418794296
4111_2350,1950471.312,365939.47
4111_2350,1950471.312,365939.47
4112_2351,1950471.928,366103.3262
4112_2351,1950471.928,366103.3262
4200_2353,1950469.464,366301.6776
4109_17281,1950469.81794823,365766.575114903
4113_2352,1950438.664,365765.7588
4200_2353,1950469.464,366301.6776
4201_2354,1950471.312,366445.2056
4201_2354,1950471.312,366445.2056
4202_2355,1950470.08,366623.8456
4202_2355,1950470.08,366623.8456
4203_2356,1950469.28932359,366817.95055737
4203_2356,1950469.28932359,366817.95055737
4351_SC-352,1950052.1185,366817.3353
5340_9304,1950579.44004787,361660.544959629
6352_9403,1951123.39770999,361629.4247114
1242_8829,1947543.28057372,366286.811728617
Node_36457,1949107.7294,367113.3863
Node_36457,1949107.7294,367113.3863
Node_3645737,1950047.3234,367027.6451
8141_23578,1947691.306,371325.98
8242_23577,1947633.965,371814.6102
1145_23579,1947722.38613753,370948.114329903
8141_23578,1947691.306,371325.98
1145_23579,1947722.38613753,370948.114329903
1845_23580,1948062.6499469,370852.882233052
7800_2357,1946875.56305027,370792.331669213
7840_8340,1947045.939,370792.2606
1841_8542,1948063.54312789,370763.796416041
1845_23580,1948062.6499469,370852.882233052
7800_2357,1946875.56305027,370792.331669213
7802_2359,1946771.81139628,370802.90706251
5801_2361,1945217.33188527,370798.435391705
7802_2359,1946771.81139628,370802.90706251
5800_2360,1945438.2457327,370744.877678068
6802_2364,1945739.781062,370745.330203186
4801_2369,1944485.15320918,370737.468209819
5800_2360,1945438.2457327,370744.877678068
4800_2368,1944799.51302997,370799.078930077
Node_36490641316,1943910.14823182,370800.474199803
3801_2366,1943910.5591578,370723.007239439
Node_36490641316,1943910.14823182,370800.474199803
Node_36490641316,1943910.14823182,370800.474199803
Node_36491196226,1942976.13199685,370581.56275324
Node_36491196226,1942976.13199685,370581.56275324
Node_36491224428,1942724.53005622,370581.446392289
1842_8367,1942785.4877,370773.5842
Node_36491196226,1942976.13199685,370581.56275324
6800_2362,1946301.83634092,370750.4000423
7801_2358,1946452.11055419,370750.4000423
6800_2362,1946301.83634092,370750.4000423
6801_2363,1946057.7823522,370747.982708187
6801_2363,1946057.7823522,370747.982708187
6802_2364,1945739.781062,370745.330203186
3800_2365,1944136.37598658,370736.232138765
4801_2369,1944485.15320918,370737.468209819
3800_2365,1944136.37598658,370736.232138765
3802_2367,1943747.47953355,370732.103726313
4800_2368,1944799.51302997,370799.078930077
5801_2361,1945217.33188527,370798.435391705
1800_2370,1942422.31134743,370581.187689858
1803_2373,1942523.48687737,370582.241873163
1800_2370,1942422.31134743,370581.187689858
8803_2793,1942211.8015287,370711.575450731
1803_2373,1942523.48687737,370582.241873163
Node_36491224428,1942724.53005622,370581.446392289
1801_2371,1942868.99810153,370770.980942448
1802_2372,1943172.88228534,370771.866074078
1802_2372,1943172.88228534,370771.866074078
2802_2378,1943353.34064975,370756.583639722
2601_2383,1943538.87864027,369424.43601353
2700_2374,1943532.82230349,369657.908135507
2700_2374,1943532.82230349,369657.908135507
2701_2375,1943531.94024237,369900.080544725
2800_2376,1943670.69106193,370730.452361332
3802_2367,1943747.47953355,370732.103726313
2800_2376,1943670.69106193,370730.452361332
2801_2377,1943592.25122533,370730.452361332
2802_2378,1943353.34064975,370756.583639722
Node_3646643824,1943353.80084188,370484.06816509
Node_3646643824,1943353.80084188,370484.06816509
Node_3646645617,1943212.81120203,370481.372607317
2801_2377,1943592.25122533,370730.452361332
2806_2381,1943546.83868835,370728.800996351
2804_2380,1943535.93142265,370720.824903492
2806_2381,1943546.83868835,370728.800996351
2740_8368,1943533.21847769,370295.691062452
2804_2380,1943535.93142265,370720.824903492
2600_2382,1943568.38373243,369418.708706108
3601_2385,1943826.50604409,369419.032086766
2600_2382,1943568.38373243,369418.708706108
2601_2383,1943538.87864027,369424.43601353
3600_2384,1944146.05806921,369418.503133921
4604_2392,1944453.24498298,369418.932488816
3600_2384,1944146.05806921,369418.503133921
3601_2385,1943826.50604409,369419.032086766
3601_2385,1943826.50604409,369419.032086766
Node_36465257118,1943827.75564595,369400.778864343
4401_2412,1944990.02684018,368002.861718154
4500_2386,1944987.30208796,368307.579841279
4500_2386,1944987.30208796,368307.579841279
4501_2387,1944987.3350185,368585.654029019
4501_2387,1944987.3350185,368585.654029019
4600_2388,1944984.56898216,368900.486762652
4601_2389,1944980.903984,369400.541237022
4605_2393,1944982.36544201,369200.139839749
4601_2389,1944980.903984,369400.541237022
4602_2390,1944928.06030461,369418.508088016
4602_2390,1944928.06030461,369418.508088016
4603_2391,1944770.98246761,369419.03652481
4603_2391,1944770.98246761,369419.03652481
4604_2392,1944453.24498298,369418.932488816
4600_2388,1944984.56898216,368900.486762652
4605_2393,1944982.36544201,369200.139839749
4500_2386,1944987.30208796,368307.579841279
5500_2394,1945314.89161607,368307.156679003
5500_2394,1945314.89161607,368307.156679003
5501_2395,1945580.65816771,368305.866550111
5501_2395,1945580.65816771,368305.866550111
6500_2396,1945849.00497712,368309.736936785
6500_2396,1945849.00497712,368309.736936785
6501_2397,1946115.70961373,368308.683901331
6501_2397,1946115.70961373,368308.683901331
6502_2398,1946389.43987298,368308.683901331
6303_2408,1946492.60830225,367139.062175164
7300_2399,1946569.85769758,367312.303012451
7300_2399,1946569.85769758,367312.303012451
7400_2400,1946743.1981769,367615.36151377
8300_2401,1947503.84598068,366985.644511858
